Date,Product ID,Store ID,Actual_Demand,Baseline_Forecast,ML_Forecast,Final_Forecast,Forecast_Error
2023-09-21,P0013,S003,188,122.0,189.0437203905999,189.0437203905999,-1.0437203905999013
2023-09-21,P0020,S005,269,19.0,268.3674952104783,268.3674952104783,0.632504789521704
2023-09-21,P0020,S003,219,44.0,219.4080245143785,219.4080245143785,-0.4080245143784964
2023-09-21,P0003,S001,26,63.0,25.60674139571729,25.60674139571729,0.3932586042827104
2023-09-21,P0003,S002,420,28.0,414.8797300077532,414.8797300077532,5.12026999224679
2023-09-21,P0014,S001,119,114.0,118.16969485409336,118.16969485409336,0.8303051459066353
2023-09-21,P0018,S004,14,59.0,12.984961234937208,12.984961234937208,1.0150387650627923
2023-09-21,P0003,S004,20,71.0,19.904878883079785,19.904878883079785,0.09512111692021463
2023-09-21,P0001,S001,309,104.0,308.02298817365175,308.02298817365175,0.9770118263482459
2023-09-21,P0003,S005,271,74.0,270.62493208289015,270.62493208289015,0.37506791710984544
2023-09-21,P0002,S005,80,359.0,80.27782747661637,80.27782747661637,-0.2778274766163662
2023-09-21,P0017,S003,137,151.0,136.17832904952436,136.17832904952436,0.8216709504756352
2023-09-21,P0003,S003,181,91.0,181.31275345279755,181.31275345279755,-0.3127534527975513
2023-09-21,P0017,S001,206,75.0,205.9260922811657,205.9260922811657,0.07390771883430602
2023-09-21,P0011,S003,332,148.0,330.4586791322467,330.4586791322467,1.5413208677533135
2023-09-21,P0013,S005,168,152.0,168.06167743979273,168.06167743979273,-0.06167743979273155
2023-09-21,P0010,S001,58,122.0,57.82742240559454,57.82742240559454,0.1725775944054604
2023-09-21,P0019,S001,52,246.0,52.1455167964938,52.1455167964938,-0.14551679649380134
2023-09-21,P0008,S001,118,46.0,118.44601722253762,118.44601722253762,-0.4460172225376198
2023-09-21,P0014,S004,36,253.0,36.44870481871044,36.44870481871044,-0.4487048187104392
2023-09-21,P0007,S001,2,64.0,2.048242670714106,2.048242670714106,-0.04824267071410615
2023-09-21,P0015,S002,114,246.0,114.45127227617685,114.45127227617685,-0.4512722761768515
2023-09-21,P0010,S005,32,134.0,33.32293764923485,33.32293764923485,-1.3229376492348521
2023-09-21,P0018,S002,194,190.0,194.8177582866704,194.8177582866704,-0.8177582866703972
2023-09-21,P0020,S001,242,202.0,241.49005451499283,241.49005451499283,0.5099454850071652
2023-09-21,P0010,S004,222,308.0,221.0630674912595,221.0630674912595,0.9369325087405116
2023-09-21,P0018,S003,23,96.0,23.38965477860007,23.38965477860007,-0.3896547786000717
2023-09-21,P0005,S004,104,149.0,104.51557321186287,104.51557321186287,-0.515573211862872
2023-09-21,P0006,S004,132,108.0,131.60222552434283,131.60222552434283,0.3977744756571724
2023-09-21,P0019,S004,73,5.0,72.48591400697235,72.48591400697235,0.5140859930276491
2023-09-21,P0011,S005,24,95.0,23.9491410184811,23.9491410184811,0.05085898151889978
2023-09-21,P0005,S003,203,215.0,202.27462800641885,202.27462800641885,0.7253719935811489
2023-09-21,P0006,S003,71,18.0,70.75808172186967,70.75808172186967,0.24191827813032774
2023-09-21,P0001,S003,25,69.0,25.285396989665056,25.285396989665056,-0.2853969896650561
2023-09-21,P0004,S001,136,354.0,135.92129038178763,135.92129038178763,0.07870961821237188
2023-09-21,P0011,S004,65,8.0,64.70145456978139,64.70145456978139,0.2985454302186099
2023-09-21,P0007,S005,130,39.0,129.97259080598153,129.97259080598153,0.027409194018474636
2023-09-21,P0017,S005,82,99.0,81.87729543537155,81.87729543537155,0.12270456462844948
2023-09-21,P0016,S002,181,8.0,181.25454090534524,181.25454090534524,-0.25454090534523743
2023-09-21,P0009,S005,371,97.0,370.73835219237606,370.73835219237606,0.2616478076239446
2023-09-21,P0007,S004,386,167.0,384.2495502582395,384.2495502582395,1.7504497417605194
2023-09-21,P0007,S003,12,89.0,10.601258984296807,10.601258984296807,1.3987410157031928
2023-09-21,P0006,S002,177,36.0,176.3306363048476,176.3306363048476,0.6693636951524127
2023-09-21,P0011,S001,228,17.0,227.7331722770929,227.7331722770929,0.2668277229070952
2023-09-21,P0015,S005,151,47.0,150.8640744151388,150.8640744151388,0.1359255848612122
2023-09-21,P0001,S002,126,183.0,126.85854603025867,126.85854603025867,-0.8585460302586654
2023-09-21,P0006,S001,106,295.0,105.94042073914436,105.94042073914436,0.059579260855642246
2023-09-21,P0005,S005,8,249.0,8.619874861179975,8.619874861179975,-0.6198748611799747
2023-09-21,P0011,S002,13,86.0,12.741555801036444,12.741555801036444,0.25844419896355575
2023-09-21,P0009,S004,62,92.0,61.964541603055316,61.964541603055316,0.03545839694468356
2023-09-21,P0014,S005,281,94.0,280.9276567151804,280.9276567151804,0.07234328481962393
2023-09-21,P0002,S002,132,256.0,132.04461371733137,132.04461371733137,-0.04461371733137298
2023-09-21,P0018,S001,241,264.0,241.16751143205647,241.16751143205647,-0.16751143205647168
2023-09-21,P0017,S004,83,175.0,82.43823427457161,82.43823427457161,0.561765725428387
2023-09-21,P0016,S003,32,60.0,31.28415338762971,31.28415338762971,0.7158466123702887
2023-09-21,P0002,S001,125,151.0,124.12950930933751,124.12950930933751,0.8704906906624927
2023-09-21,P0009,S003,157,24.0,157.7319962050499,157.7319962050499,-0.73199620504991
2023-09-21,P0006,S005,256,151.0,255.20953896487427,255.20953896487427,0.7904610351257304
2023-09-21,P0012,S001,197,55.0,196.07287701489315,196.07287701489315,0.9271229851068483
2023-09-21,P0019,S005,285,71.0,285.3074720480114,285.3074720480114,-0.30747204801139105
2023-09-21,P0004,S004,120,104.0,120.41475874673851,120.41475874673851,-0.41475874673851365
2023-09-21,P0012,S004,349,269.0,347.5259624935963,347.5259624935963,1.474037506403704
2023-09-21,P0019,S002,316,49.0,314.31526153803765,314.31526153803765,1.684738461962354
2023-09-21,P0020,S002,58,26.0,58.20374713213005,58.20374713213005,-0.20374713213004725
2023-09-21,P0009,S001,180,108.0,179.88585016309887,179.88585016309887,0.11414983690113445
2023-09-21,P0008,S004,54,218.0,53.484304282978826,53.484304282978826,0.515695717021174
2023-09-21,P0012,S005,64,16.0,64.21073449008908,64.21073449008908,-0.21073449008908085
2023-09-21,P0005,S002,11,91.0,11.552798442377709,11.552798442377709,-0.5527984423777088
2023-09-21,P0008,S005,212,47.0,212.94773741680825,212.94773741680825,-0.947737416808252
2023-09-21,P0018,S005,221,389.0,220.94338613184726,220.94338613184726,0.05661386815273772
2023-09-21,P0016,S001,215,76.0,214.71869148037098,214.71869148037098,0.2813085196290217
2023-09-21,P0014,S002,6,175.0,6.3581354928270315,6.3581354928270315,-0.3581354928270315
2023-09-21,P0015,S003,272,66.0,271.6715580570883,271.6715580570883,0.32844194291169515
2023-09-21,P0004,S003,170,432.0,169.71316461939378,169.71316461939378,0.28683538060622027
2023-09-21,P0001,S004,22,206.0,22.049388491720677,22.049388491720677,-0.04938849172067705
2023-09-21,P0010,S003,14,26.0,14.184294748267034,14.184294748267034,-0.18429474826703363
2023-09-21,P0004,S002,126,7.0,126.2548594639803,126.2548594639803,-0.2548594639802957
2023-09-21,P0015,S001,4,34.0,3.5263522206913787,3.5263522206913787,0.47364777930862134
2023-09-21,P0009,S002,117,75.0,116.96729237427112,116.96729237427112,0.0327076257288752
2023-09-21,P0008,S003,45,107.0,45.01578143891248,45.01578143891248,-0.01578143891247663
2023-09-21,P0020,S004,264,150.0,264.38237447332517,264.38237447332517,-0.3823744733251715
2023-09-21,P0007,S002,228,63.0,228.12830901757863,228.12830901757863,-0.1283090175786299
2023-09-21,P0005,S001,19,394.0,19.19312825880686,19.19312825880686,-0.19312825880685836
2023-09-21,P0016,S005,17,125.0,16.928082770642007,16.928082770642007,0.07191722935799305
2023-09-21,P0016,S004,6,125.0,5.521714179423966,5.521714179423966,0.4782858205760343
2023-09-21,P0008,S002,2,11.0,1.6683578697322223,1.6683578697322223,0.33164213026777767
2023-09-21,P0019,S003,245,209.0,243.75585884383563,243.75585884383563,1.2441411561643747
2023-09-21,P0015,S004,213,83.0,212.60337260008473,212.60337260008473,0.39662739991527474
2023-09-21,P0012,S002,239,46.0,238.74518374892918,238.74518374892918,0.25481625107082095
2023-09-21,P0001,S005,206,204.0,206.3300722255371,206.3300722255371,-0.33007222553709425
2023-09-21,P0002,S003,17,168.0,17.004881149863536,17.004881149863536,-0.0048811498635359385
2023-09-21,P0010,S002,40,27.0,40.28629739296529,40.28629739296529,-0.2862973929652881
2023-09-21,P0012,S003,173,174.0,173.12990440024905,173.12990440024905,-0.12990440024904615
2023-09-21,P0004,S005,41,191.0,40.533830531299685,40.533830531299685,0.46616946870031484
2023-09-21,P0014,S003,309,0.0,310.1066229070815,310.1066229070815,-1.106622907081487
2023-09-22,P0007,S003,188,12.0,189.21392403593225,189.21392403593225,-1.2139240359322514
2023-09-22,P0013,S005,3,168.0,3.0836384582944585,3.0836384582944585,-0.08363845829445848
2023-09-22,P0010,S002,90,40.0,91.07245133166896,91.07245133166896,-1.0724513316689581
2023-09-22,P0017,S004,82,83.0,82.02446595702355,82.02446595702355,-0.024465957023551255
2023-09-22,P0010,S001,343,58.0,343.8054041652701,343.8054041652701,-0.8054041652700903
2023-09-22,P0015,S001,226,4.0,226.56848551882734,226.56848551882734,-0.5684855188273445
2023-09-22,P0020,S003,108,219.0,107.30613209119532,107.30613209119532,0.6938679088046769
2023-09-22,P0007,S002,46,228.0,45.497667185157475,45.497667185157475,0.502332814842525
2023-09-22,P0003,S002,21,420.0,20.965361690011257,20.965361690011257,0.03463830998874329
2023-09-22,P0008,S001,255,118.0,255.48757400899234,255.48757400899234,-0.4875740089923397
2023-09-22,P0009,S005,167,371.0,167.28841651907743,167.28841651907743,-0.2884165190774297
2023-09-22,P0001,S004,385,22.0,388.20943571183295,388.20943571183295,-3.2094357118329526
2023-09-22,P0015,S003,374,272.0,375.7813610656388,375.7813610656388,-1.781361065638805
2023-09-22,P0008,S005,70,212.0,68.98063571692866,68.98063571692866,1.01936428307134
2023-09-22,P0008,S004,27,54.0,27.126812770769714,27.126812770769714,-0.12681277076971398
2023-09-22,P0009,S001,35,180.0,35.70536137649414,35.70536137649414,-0.7053613764941389
2023-09-22,P0008,S003,25,45.0,24.216745092634984,24.216745092634984,0.7832549073650164
2023-09-22,P0009,S002,100,117.0,99.8637096261437,99.8637096261437,0.13629037385629772
2023-09-22,P0019,S003,0,245.0,0.3553843993436777,0.3553843993436777,-0.3553843993436777
2023-09-22,P0002,S005,118,80.0,118.26153576991729,118.26153576991729,-0.26153576991728755
2023-09-22,P0015,S004,208,213.0,208.24556584489918,208.24556584489918,-0.24556584489917554
2023-09-22,P0013,S004,283,115.0,283.4022161587796,283.4022161587796,-0.40221615877959493
2023-09-22,P0008,S002,18,2.0,17.468737784716396,17.468737784716396,0.5312622152836042
2023-09-22,P0009,S003,96,157.0,95.45510185087106,95.45510185087106,0.5448981491289402
2023-09-22,P0001,S005,82,206.0,82.87336109869166,82.87336109869166,-0.8733610986916602
2023-09-22,P0019,S004,41,73.0,40.90970665222578,40.90970665222578,0.09029334777422093
2023-09-22,P0018,S003,70,23.0,70.05109681809428,70.05109681809428,-0.05109681809427968
2023-09-22,P0002,S004,143,61.0,143.34898523811378,143.34898523811378,-0.3489852381137837
2023-09-22,P0015,S002,13,114.0,12.698949254629662,12.698949254629662,0.30105074537033794
2023-09-22,P0001,S003,41,25.0,40.700003908465916,40.700003908465916,0.2999960915340836
2023-09-22,P0007,S005,39,130.0,37.943014398502434,37.943014398502434,1.0569856014975656
2023-09-22,P0013,S003,207,188.0,207.35628643722947,207.35628643722947,-0.3562864372294712
2023-09-22,P0018,S001,370,241.0,371.6243573511527,371.6243573511527,-1.624357351152696
2023-09-22,P0009,S004,69,62.0,69.19146139639898,69.19146139639898,-0.19146139639897797
2023-09-22,P0015,S005,15,151.0,15.008657054656448,15.008657054656448,-0.008657054656447727
2023-09-22,P0007,S004,31,386.0,31.044978587650466,31.044978587650466,-0.044978587650465585
2023-09-22,P0003,S001,253,26.0,252.83189198616049,252.83189198616049,0.16810801383951457
2023-09-22,P0016,S001,73,215.0,72.70735028569976,72.70735028569976,0.29264971430023934
2023-09-22,P0004,S001,95,136.0,94.7405390035409,94.7405390035409,0.25946099645909726
2023-09-22,P0007,S001,214,2.0,213.96467825815571,213.96467825815571,0.03532174184428527
2023-09-22,P0003,S004,108,20.0,107.31134424106413,107.31134424106413,0.688655758935866
2023-09-22,P0017,S002,25,18.0,25.170009100013058,25.170009100013058,-0.1700091000130577
2023-09-22,P0018,S002,16,194.0,16.881536086563983,16.881536086563983,-0.8815360865639832
2023-09-22,P0020,S001,325,242.0,323.372354078186,323.372354078186,1.6276459218140076
2023-09-22,P0005,S004,32,104.0,33.31941647709771,33.31941647709771,-1.319416477097711
2023-09-22,P0005,S003,7,203.0,6.888749668353412,6.888749668353412,0.1112503316465876
2023-09-22,P0001,S001,234,309.0,232.64326291044645,232.64326291044645,1.3567370895535475
2023-09-22,P0011,S005,69,24.0,68.8015604800748,68.8015604800748,0.19843951992520203
2023-09-22,P0001,S002,325,126.0,326.78513781241,326.78513781241,-1.785137812410028
2023-09-22,P0005,S002,34,11.0,34.02654322572635,34.02654322572635,-0.026543225726349817
2023-09-22,P0012,S001,65,197.0,64.87233103551083,64.87233103551083,0.12766896448917464
2023-09-22,P0014,S003,147,309.0,147.3409015358844,147.3409015358844,-0.34090153588439875
2023-09-22,P0016,S004,12,6.0,11.180551086307828,11.180551086307828,0.8194489136921721
2023-09-22,P0005,S001,443,19.0,439.98614203973074,439.98614203973074,3.013857960269263
2023-09-22,P0004,S005,70,41.0,69.97394559845318,69.97394559845318,0.026054401546815598
2023-09-22,P0003,S005,79,271.0,79.33362362693303,79.33362362693303,-0.3336236269330328
2023-09-22,P0017,S001,20,206.0,19.2952597331636,19.2952597331636,0.7047402668363993
2023-09-22,P0017,S003,126,137.0,125.26308371638446,125.26308371638446,0.7369162836155425
2023-09-22,P0004,S002,177,126.0,177.6168730884741,177.6168730884741,-0.616873088474108
2023-09-22,P0004,S003,129,170.0,128.76642298558147,128.76642298558147,0.23357701441852896
2023-09-22,P0014,S002,25,6.0,25.291500717847807,25.291500717847807,-0.29150071784780707
2023-09-22,P0018,S005,94,221.0,94.9161939196836,94.9161939196836,-0.9161939196835931
2023-09-22,P0012,S005,17,64.0,17.978089344900145,17.978089344900145,-0.9780893449001447
2023-09-22,P0014,S004,268,36.0,269.45469746298596,269.45469746298596,-1.454697462985962
2023-09-22,P0020,S002,268,58.0,268.2416603558336,268.2416603558336,-0.2416603558335737
2023-09-22,P0013,S001,410,124.0,408.30072122300214,408.30072122300214,1.6992787769978577
2023-09-22,P0004,S004,86,120.0,86.64932629854002,86.64932629854002,-0.6493262985400179
2023-09-22,P0016,S005,28,17.0,28.301403467373923,28.301403467373923,-0.3014034673739232
2023-09-22,P0012,S003,29,173.0,29.45480370961243,29.45480370961243,-0.4548037096124311
2023-09-22,P0002,S003,24,17.0,23.7758517247801,23.7758517247801,0.22414827521989977
2023-09-22,P0012,S002,346,239.0,346.0823597936782,346.0823597936782,-0.0823597936782221
2023-09-22,P0012,S004,105,349.0,104.8103790703516,104.8103790703516,0.18962092964839883
2023-09-22,P0019,S001,312,52.0,312.336946936024,312.336946936024,-0.33694693602399184
2023-09-22,P0020,S005,4,269.0,3.868030341562665,3.868030341562665,0.1319696584373351
2023-09-22,P0011,S004,247,65.0,246.2046663765225,246.2046663765225,0.7953336234774895
2023-09-22,P0006,S005,88,256.0,88.4086576264717,88.4086576264717,-0.4086576264716939
2023-09-22,P0018,S004,313,14.0,313.88834602774654,313.88834602774654,-0.888346027746536
2023-09-22,P0006,S004,79,132.0,78.48202006800969,78.48202006800969,0.5179799319903111
2023-09-22,P0010,S004,38,222.0,38.36004788914868,38.36004788914868,-0.3600478891486816
2023-09-22,P0010,S005,67,32.0,67.24611343527444,67.24611343527444,-0.24611343527443807
2023-09-22,P0014,S005,10,281.0,10.518006491049421,10.518006491049421,-0.5180064910494213
2023-09-22,P0002,S001,105,125.0,105.14677940697226,105.14677940697226,-0.14677940697225722
2023-09-22,P0020,S004,54,264.0,53.82575209412285,53.82575209412285,0.17424790587715222
2023-09-22,P0006,S003,29,71.0,28.5220099830652,28.5220099830652,0.47799001693480037
2023-09-22,P0017,S005,103,82.0,103.1972734924928,103.1972734924928,-0.1972734924927977
2023-09-22,P0016,S002,158,181.0,158.81141599078853,158.81141599078853,-0.8114159907885323
2023-09-22,P0014,S001,140,119.0,139.67843409720388,139.67843409720388,0.32156590279612374
2023-09-22,P0013,S002,249,47.0,248.45279515354488,248.45279515354488,0.5472048464551165
2023-09-22,P0006,S001,183,106.0,183.24052867659583,183.24052867659583,-0.24052867659582944
2023-09-22,P0011,S001,44,228.0,44.55147138641087,44.55147138641087,-0.5514713864108671
2023-09-22,P0005,S005,74,8.0,74.96675879942997,74.96675879942997,-0.966758799429968
2023-09-22,P0011,S002,45,13.0,45.23848944042025,45.23848944042025,-0.23848944042025266
2023-09-22,P0019,S005,59,285.0,58.38372989606418,58.38372989606418,0.6162701039358183
2023-09-22,P0019,S002,70,316.0,70.43520946280958,70.43520946280958,-0.4352094628095813
2023-09-22,P0003,S003,126,181.0,126.98558676825313,126.98558676825313,-0.9855867682531283
2023-09-22,P0002,S002,275,132.0,274.7604494379633,274.7604494379633,0.23955056203669756
2023-09-22,P0010,S003,13,14.0,13.17058021968111,13.17058021968111,-0.17058021968110992
2023-09-22,P0011,S003,41,332.0,41.205883031974146,41.205883031974146,-0.20588303197414604
2023-09-22,P0016,S003,50,32.0,51.05258780945846,51.05258780945846,-1.0525878094584584
2023-09-22,P0006,S002,302,177.0,303.70080981416476,303.70080981416476,-1.7008098141647565
2023-09-23,P0019,S005,135,59.0,135.74397380469796,135.74397380469796,-0.7439738046979585
2023-09-23,P0019,S002,28,70.0,28.606381792238256,28.606381792238256,-0.6063817922382562
2023-09-23,P0018,S005,84,94.0,83.86471357546013,83.86471357546013,0.1352864245398706
2023-09-23,P0020,S002,156,268.0,155.9750062372746,155.9750062372746,0.024993762725387114
2023-09-23,P0020,S004,107,54.0,107.2906104556457,107.2906104556457,-0.2906104556457052
2023-09-23,P0018,S004,433,313.0,433.0105158637598,433.0105158637598,-0.01051586375979241
2023-09-23,P0019,S003,57,0.0,57.14961577309596,57.14961577309596,-0.14961577309595953
2023-09-23,P0019,S001,138,312.0,137.69490697421534,137.69490697421534,0.30509302578465736
2023-09-23,P0018,S001,27,370.0,27.081771385831004,27.081771385831004,-0.0817713858310043
2023-09-23,P0020,S001,9,325.0,9.518344941769115,9.518344941769115,-0.518344941769115
2023-09-23,P0018,S003,353,70.0,352.0339053945857,352.0339053945857,0.9660946054142983
2023-09-23,P0018,S002,42,16.0,41.530652776333405,41.530652776333405,0.4693472236665954
2023-09-23,P0020,S003,70,108.0,70.15418858471047,70.15418858471047,-0.15418858471046804
2023-09-23,P0019,S004,6,41.0,6.43477411660262,6.43477411660262,-0.43477411660262
